0,42606921,244.989000,0.04054064214604406,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Indiana,0.8564
0,42607041,244.989000,0.04240169343368769,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Indiana,0.8564
0,42526155,250.866000,0.03482488963011026,0,Indiana,0.7819,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,42526275,250.866000,0.035031960384216694,0,Indiana,0.7819,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,42606921,251.228000,0.03701392818074714,0,Indiana,0.7819,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,42607041,251.229000,0.03871308278351284,0,Indiana,0.7819,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,75752763,445.161146,0.03988695388318608,0,Illinois,0.946,1,Maryland,0.7398,2,Rutgers,0.758,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,75752883,445.161146,0.040124123956295464,0,Illinois,0.946,1,Maryland,0.7398,2,Rutgers,0.758,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,79384445,465.426172,0.04238738937344923,0,Illinois,0.946,1,Maryland,0.7398,2,Wisconsin,0.9581,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,79384679,465.426172,0.042639427176738444,0,Illinois,0.946,1,Maryland,0.7398,2,Wisconsin,0.9581,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,84781563,504.115036,0.030394900203707276,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,86233083,506.207244,0.05447654438741071,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Minnesota,0.9635
0,86233083,507.322361,0.03422947619872179,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,86233203,507.322361,0.03580080825916411,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,84781563,508.046436,0.05983479453366337,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Minnesota,0.8063,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,86642045,510.755699,0.04267495646553504,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,86642279,510.755699,0.04292870415894155,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,86112123,512.360861,0.032057234163645504,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,86112243,512.360861,0.03224784828255123,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,86192889,512.509875,0.034072302184143664,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,OSU,0.9587
0,86193009,512.509875,0.035636419043081256,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,OSU,0.9587
0,86639163,512.754907,0.05051119661275767,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,86639283,512.754907,0.050811539031197915,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,86112243,513.870012,0.03464895022855426,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,86192889,514.398065,0.03660924884682744,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Penn_State,0.9505
0,86193009,514.398065,0.038289826314264086,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Penn_State,0.9505
0,86233209,516.285255,0.03557642041573702,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,86233329,516.286256,0.037209585050523616,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,86233085,516.907319,0.047103175346955156,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,86233319,516.907319,0.047383253479104284,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,86233083,517.889417,0.04614614028052651,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,86233203,517.889417,0.04642052782829716,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,162231195,990.173641,0.04259404333157071,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,162233343,990.177641,0.044704300150374764,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,162236235,990.181642,0.05066421260178622,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,166067050,999.077532,0.038926355416231496,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,0,Michigan,0.995
0,166063815,1002.551879,0.047846555761640194,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,166067050,1002.556879,0.05047321702271395,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,0,Michigan_State,0.992
0,165981004,1004.809105,0.056899953683819185,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,0,Maryland,0.9527
0,166064535,1004.969121,0.06190124619273464,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,166066683,1004.972121,0.07015383054593968,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,166066683,1005.066130,0.047871318608077466,0,Illinois,0.946,1,Minnesota,0.9635,2,Maryland,0.6501,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,162231195,1006.804301,0.038888699767579575,0,Indiana,0.7819,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,162233343,1006.930313,0.0408153809990402,0,Indiana,0.7819,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,162236235,1006.937314,0.04625682839016423,0,Indiana,0.7819,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,206388857,1221.306747,0.04424746407264408,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,206392928,1221.312748,0.04667654382415977,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Indiana,0.6368,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Maryland,0.554,1,Wisconsin,0.9646
0,205820055,1235.230141,0.04036913975937189,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,205822203,1235.235142,0.04575109491570671,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,205820055,1238.260443,0.03757164028549704,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,205822203,1238.264443,0.04258063686981352,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,205983856,1246.723292,0.040458123796588134,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Maryland,0.554,1,Nebraska,0.9635
0,206388843,1249.513575,0.0593546779271628,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,205980611,1253.973018,0.048838856122913256,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,205983610,1253.978019,0.05413679642513589,0,Illinois,0.946,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,1,Northwestern,0.9787
0,405973089,2554.017353,0.04054153877255825,0,Illinois,0.946,1,Rutgers,0.9599,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,405972963,2554.448263,0.0390066122521138,0,Illinois,0.946,1,Rutgers,0.9599,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,404521323,2561.003947,0.06519273566853259,0,Illinois,0.946,1,Rutgers,0.9599,2,Iowa,0.9916,3,Minnesota,0.8063,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,405972843,2565.189125,0.059354677927162806,0,Illinois,0.946,1,Rutgers,0.9599,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Minnesota,0.9635
0,405972963,2569.685215,0.0505772807258716,0,Illinois,0.946,1,Rutgers,0.9599,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,446298119,2804.545796,0.046772779695131814,0,Illinois,0.946,1,Rutgers,0.9599,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Maryland,0.537,7,Minnesota,0.6015,8,Indiana,0.6368,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,958959435,6369.976784,0.046572730914387676,0,Maryland,0.9527,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,960612555,6381.489935,0.04911985005895419,0,Maryland,0.9527,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,960612675,6381.490935,0.04941191945246369,0,Maryland,0.9527,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,960693321,6381.832969,0.05220744765144117,0,Maryland,0.9527,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,960693441,6381.832969,0.05460407317420148,0,Maryland,0.9527,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,1124069883,7403.161189,0.051002865943814875,0,Maryland,0.9527,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Illinois,0.5114,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,1123984204,7461.560189,0.056899953683819185,0,Maryland,0.9527,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,0,Illinois,0.946
0,1124067735,7461.774189,0.06190124619273466,0,Maryland,0.9527,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Indiana,0.6368,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,1124069883,7461.778188,0.07015383054593968,0,Maryland,0.9527,1,Minnesota,0.9635,2,Iowa,0.9916,3,Purdue,0.7328,4,OSU,0.9044,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Indiana,0.6368,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
-----
Best: 0.07015383054593968,0,,1,1,,1,2,,1,3,,1,4,,1,5,,1,6,,1,7,,1,8,,1,9,,1,10,,1,11,,1,12,,1,0,Maryland,0.9527
