0,1092529,2.231778,0.016367256178661006,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Penn_State,0.9256
0,1097343,2.234505,0.017197081545829766,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,1097569,2.234653,0.017506333192935545,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Penn_State,0.9256
0,1114623,2.262763,0.019318507532803668,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Purdue,0.4826,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,1117515,2.264527,0.020700360584835244,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,1319242,2.509937,0.023377373740306583,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Northwestern,0.9621
0,1319488,2.657500,0.01827082480763922,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Maryland,0.5473,1,Nebraska,0.9416
0,1088680,2.640919,0.02263825808231315,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Michigan_State,0.698,7,Nebraska,0.8006,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Purdue,0.9394
0,1092412,2.643097,0.024257572926930586,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Purdue,0.9394
0,1097452,2.645926,0.025945775484618877,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Purdue,0.9394
0,1360875,2.712282,0.02529092868565073,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Maryland,0.5324,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,1365704,2.747561,0.02114722219376656,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Maryland,0.5473,1,Wisconsin,0.934
0,1109583,2.739329,0.02788794709895454,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,1112475,2.759741,0.029882772255512197,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,1114623,2.761019,0.032237428730286226,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,1117515,2.762685,0.034543372354810684,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,2548875,4.602921,0.017262272083118927,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,2548995,4.603048,0.017313470168840137,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,2564121,4.669818,0.018349914003487892,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,2564241,4.669967,0.0191272371374265,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,2566263,4.671163,0.020634395589295765,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,2569161,4.672872,0.021211817520856466,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,2569281,4.672962,0.022110374128190533,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,2566095,4.704832,0.01757618060506965,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Minnesota,0.49,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,2568987,4.706576,0.018833404993182045,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Minnesota,0.49,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,2609355,4.920422,0.021505694497276705,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,2609475,4.920541,0.021569478128137354,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,2690121,5.098228,0.022113821962503985,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,2,Iowa,0.9819
0,2690241,5.098377,0.023050588499283764,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,2,Iowa,0.9819
0,2548875,5.101654,0.021798733260603054,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,2548995,5.101764,0.02186338601365412,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,2929035,5.136560,0.025463187653001963,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,2929155,5.136678,0.02553870879285635,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,2934075,5.158663,0.02943449707132898,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,2934195,5.158796,0.029521796697760682,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,2540200,5.250099,0.020683508447248675,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan,0.8159,6,Michigan_State,0.698,7,Nebraska,0.8006,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,1,Minnesota,0.9416
0,2543932,5.252350,0.022163000029402146,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,1,Minnesota,0.9416
0,2548972,5.255302,0.02370543106520226,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,1,Minnesota,0.9416
0,2561103,5.262375,0.025479901647040136,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Minnesota,0.9416
0,2563995,5.264051,0.02730247928646903,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Minnesota,0.9416
0,2566143,5.281278,0.02945381782626631,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Minnesota,0.9416
0,2569035,5.317165,0.03156064973282515,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Minnesota,0.9416
0,2563995,5.374280,0.017607258016775738,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,2564115,5.374425,0.01835312140224252,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,2565423,5.375195,0.01979928227957319,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,2609355,5.402117,0.016393702390690452,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,2609475,5.402246,0.016442324389940907,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,2569035,5.413276,0.020353334845247435,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,2569155,5.413390,0.02121552515442286,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,2609355,5.445989,0.0315797905906854,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,2609475,5.464780,0.03167345293234787,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,2563997,5.531682,0.023926693892413472,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,2564231,5.531863,0.023997657953171554,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,2569037,5.534613,0.027658367479367816,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,2563995,5.529882,0.023814344377654614,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,2564115,5.530004,0.023884975221553428,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,2609355,5.548412,0.018084582896834074,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,2609475,5.548540,0.018138219870050935,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,2569035,5.532863,0.027528495622465992,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,2569155,5.532951,0.02761014224881208,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,2569271,5.552646,0.027740399291999365,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,2690121,5.615095,0.018595969848701033,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Indiana,0.8075
0,2690241,5.615208,0.019383716186840417,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Indiana,0.8075
0,2932661,5.702034,0.02207299433883754,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,2932895,5.702352,0.022138460521437496,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Penn_State,0.6392,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,2937701,5.705184,0.02551555979855406,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,2937935,5.705340,0.025591236268690823,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,2690121,5.727957,0.03247278839676666,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Maryland,0.9282
0,2690241,5.728092,0.03384837248067583,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Maryland,0.9282
0,2690121,5.778520,0.016857275454178516,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,2690241,5.778654,0.017571368729123443,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,39225701,78.533290,0.021242914784280073,0,Illinois,0.9202,1,Iowa,0.8257,2,Wisconsin,0.9247,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
